arp_id,dns_id,eth_id,eth_type,icmp_id,idx,ip_id,ip_ihl,ip_len,ip_tos,ip_version,ipvsix_id,label_name,label_value,pad_id,tcp_dport,tcp_fields_options.MSS,tcp_fields_options.NOP,tcp_fields_options.SAckOK,tcp_fields_options.Timestamp,tcp_fields_options.WScale,tcp_id,tcp_seq,tcp_sport,udp_id
-1.0,-1.0,-1.0,2048,-1.0,48,-1.0,5,56294,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656054975.0,-1.0,-1.0,65064,50004,-1.0
-1.0,-1.0,-1.0,2048,-1.0,49,-1.0,5,56294,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656054975.0,-1.0,-1.0,65064,50004,-1.0
-1.0,-1.0,-1.0,2048,-1.0,50,-1.0,5,63340,0,4,-1.0,attack,1,-1.0,50004,-1.0,-1.0,-1.0,1656054976.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,51,-1.0,5,63340,0,4,-1.0,attack,1,-1.0,50004,-1.0,-1.0,-1.0,1656054976.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,52,-1.0,5,56293,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656054976.0,-1.0,-1.0,65064,50004,-1.0
-1.0,-1.0,-1.0,2048,-1.0,53,-1.0,5,56293,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656054976.0,-1.0,-1.0,65064,50004,-1.0
-1.0,-1.0,-1.0,2048,-1.0,54,-1.0,5,35111,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1656056428.0,7.0,-1.0,65072,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,55,-1.0,5,35111,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1656056428.0,7.0,-1.0,65072,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,56,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,45779,65495.0,-1.0,-1.0,1656056428.0,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,57,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,45779,65495.0,-1.0,-1.0,1656056428.0,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,58,-1.0,5,35118,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056428.0,-1.0,-1.0,65064,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,59,-1.0,5,35118,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056428.0,-1.0,-1.0,65064,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,60,-1.0,5,34929,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056429.0,-1.0,-1.0,65252,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,61,-1.0,5,34929,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056429.0,-1.0,-1.0,65252,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,62,-1.0,5,17481,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056429.0,-1.0,-1.0,65064,8080,-1.0
