arp_id,dns_id,eth_dst,eth_id,eth_src,eth_type,icmp_id,idx,ip_dst,ip_id,ip_ihl,ip_len,ip_src,ip_tos,ip_version,ipvsix_id,label_name,label_value,pad_id,raw_id,raw_load,src_file,tcp_dport,tcp_fields_options.MSS,tcp_fields_options.NOP,tcp_fields_options.SAckOK,tcp_fields_options.Timestamp,tcp_fields_options.WScale,tcp_id,tcp_seq,tcp_sport,udp_id
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,475,127.0.0.1,-1.0,5,47221,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,474554202f726f626f74732e7478743f71756572793d2e2e2532462e2e2532462e2e2532462e2e2532462e2e2532462e2e2532462e2e2532462e2e2532462e2e2532462e2e2532462e2e2532462e2e2532462e2e2532462e2e2532462e2e2532462e2e25324657696e646f777325324673797374656d2e696e6920485454502f312e310d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e5420362e333b20574f5736343b2072763a33392e3029204765636b6f2f32303130303130312046697265666f782f33392e300d0a507261676d613a206e6f2d63616368650d0a43616368652d436f6e74726f6c3a206e6f2d63616368650d0a436f6e74656e742d4c656e6774683a20300d0a486f73743a203132372e302e302e313a383038300d0a0d0a,-1.0,8080,-1.0,-1.0,-1.0,3540549071,-1.0,-1.0,65369,49983,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,476,127.0.0.1,-1.0,5,42769,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,49983,-1.0,-1.0,-1.0,3540549071,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,477,127.0.0.1,-1.0,5,42769,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,49983,-1.0,-1.0,-1.0,3540549071,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,478,127.0.0.1,-1.0,5,60521,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,485454502f312e3020343034204e4f5420464f554e440d0a,-1.0,34613,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65088,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,479,127.0.0.1,-1.0,5,60521,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,485454502f312e3020343034204e4f5420464f554e440d0a,-1.0,34613,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65088,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,480,127.0.0.1,-1.0,5,6837,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,34613,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,481,127.0.0.1,-1.0,5,6837,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,34613,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,482,127.0.0.1,-1.0,5,60388,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,436f6e74656e742d547970653a20746578742f68746d6c0d0a436f6e74656e742d4c656e6774683a203233330d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a5365727665723a205765726b7a6575672f302e31312e313520507974686f6e2f332e362e330d0a446174653a204d6f6e2c203239204a616e20323031382031393a33303a353820474d540d0a0d0a,-1.0,34613,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65220,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,483,127.0.0.1,-1.0,5,60388,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,436f6e74656e742d547970653a20746578742f68746d6c0d0a436f6e74656e742d4c656e6774683a203233330d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a5365727665723a205765726b7a6575672f302e31312e313520507974686f6e2f332e362e330d0a446174653a204d6f6e2c203239204a616e20323031382031393a33303a353820474d540d0a0d0a,-1.0,34613,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65220,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,484,127.0.0.1,-1.0,5,6836,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,34613,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,485,127.0.0.1,-1.0,5,6836,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,34613,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,486,127.0.0.1,-1.0,5,60310,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,3c21444f43545950452048544d4c205055424c494320222d2f2f5733432f2f4454442048544d4c20332e322046696e616c2f2f454e223e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e20746865207365727665722e2020496620796f7520656e7465726564207468652055524c206d616e75616c6c7920706c6561736520636865636b20796f7572207370656c6c696e6720616e642074727920616761696e2e3c2f703e0a,-1.0,34613,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65297,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,487,127.0.0.1,-1.0,5,60310,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,3c21444f43545950452048544d4c205055424c494320222d2f2f5733432f2f4454442048544d4c20332e322046696e616c2f2f454e223e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e20746865207365727665722e2020496620796f7520656e7465726564207468652055524c206d616e75616c6c7920706c6561736520636865636b20796f7572207370656c6c696e6720616e642074727920616761696e2e3c2f703e0a,-1.0,34613,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65297,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,488,127.0.0.1,-1.0,5,6835,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,34613,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,489,127.0.0.1,-1.0,5,6835,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,34613,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,490,127.0.0.1,-1.0,5,60542,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,34613,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,491,127.0.0.1,-1.0,5,60542,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,34613,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,492,127.0.0.1,-1.0,5,6834,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,34613,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,493,127.0.0.1,-1.0,5,6834,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,34613,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,494,127.0.0.1,-1.0,5,60541,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,34613,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,495,127.0.0.1,-1.0,5,60541,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,34613,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,496,127.0.0.1,-1.0,5,56851,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,65495.0,-1.0,-1.0,3540549072,7.0,-1.0,65072,50839,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,497,127.0.0.1,-1.0,5,56851,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,65495.0,-1.0,-1.0,3540549072,7.0,-1.0,65072,50839,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,498,127.0.0.1,-1.0,5,15546,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,50839,65495.0,-1.0,-1.0,3540549072,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,499,127.0.0.1,-1.0,5,15546,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,50839,65495.0,-1.0,-1.0,3540549072,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,500,127.0.0.1,-1.0,5,56858,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,50839,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,501,127.0.0.1,-1.0,5,56858,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,50839,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,502,127.0.0.1,-1.0,5,56635,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,474554202f3f71756572793d6325334125354357696e646f777325354373797374656d2e696e6920485454502f312e310d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e5420362e333b20574f5736343b2072763a33392e3029204765636b6f2f32303130303130312046697265666f782f33392e300d0a507261676d613a206e6f2d63616368650d0a43616368652d436f6e74726f6c3a206e6f2d63616368650d0a436f6e74656e742d4c656e6774683a20300d0a486f73743a203132372e302e302e313a383038300d0a0d0a,-1.0,8080,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65286,50839,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,503,127.0.0.1,-1.0,5,56635,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,474554202f3f71756572793d6325334125354357696e646f777325354373797374656d2e696e6920485454502f312e310d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e5420362e333b20574f5736343b2072763a33392e3029204765636b6f2f32303130303130312046697265666f782f33392e300d0a507261676d613a206e6f2d63616368650d0a43616368652d436f6e74726f6c3a206e6f2d63616368650d0a436f6e74656e742d4c656e6774683a20300d0a486f73743a203132372e302e302e313a383038300d0a0d0a,-1.0,8080,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65286,50839,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,504,127.0.0.1,-1.0,5,21867,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,50839,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,505,127.0.0.1,-1.0,5,21867,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,50839,-1.0,-1.0,-1.0,3540549072,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,506,127.0.0.1,-1.0,5,42744,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,485454502f312e3020343034204e4f5420464f554e440d0a,-1.0,49983,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65088,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,507,127.0.0.1,-1.0,5,42744,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,485454502f312e3020343034204e4f5420464f554e440d0a,-1.0,49983,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65088,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,508,127.0.0.1,-1.0,5,47525,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65064,49983,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,509,127.0.0.1,-1.0,5,47525,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65064,49983,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,510,127.0.0.1,-1.0,5,42611,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,436f6e74656e742d547970653a20746578742f68746d6c0d0a436f6e74656e742d4c656e6774683a203233330d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a5365727665723a205765726b7a6575672f302e31312e313520507974686f6e2f332e362e330d0a446174653a204d6f6e2c203239204a616e20323031382031393a33303a353820474d540d0a0d0a,-1.0,49983,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65220,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,511,127.0.0.1,-1.0,5,42611,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,436f6e74656e742d547970653a20746578742f68746d6c0d0a436f6e74656e742d4c656e6774683a203233330d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a5365727665723a205765726b7a6575672f302e31312e313520507974686f6e2f332e362e330d0a446174653a204d6f6e2c203239204a616e20323031382031393a33303a353820474d540d0a0d0a,-1.0,49983,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65220,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,512,127.0.0.1,-1.0,5,47524,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65064,49983,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,513,127.0.0.1,-1.0,5,47524,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65064,49983,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,514,127.0.0.1,-1.0,5,42533,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,3c21444f43545950452048544d4c205055424c494320222d2f2f5733432f2f4454442048544d4c20332e322046696e616c2f2f454e223e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e20746865207365727665722e2020496620796f7520656e7465726564207468652055524c206d616e75616c6c7920706c6561736520636865636b20796f7572207370656c6c696e6720616e642074727920616761696e2e3c2f703e0a,-1.0,49983,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65297,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,515,127.0.0.1,-1.0,5,42533,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,3c21444f43545950452048544d4c205055424c494320222d2f2f5733432f2f4454442048544d4c20332e322046696e616c2f2f454e223e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e20746865207365727665722e2020496620796f7520656e7465726564207468652055524c206d616e75616c6c7920706c6561736520636865636b20796f7572207370656c6c696e6720616e642074727920616761696e2e3c2f703e0a,-1.0,49983,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65297,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,516,127.0.0.1,-1.0,5,47523,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65064,49983,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,517,127.0.0.1,-1.0,5,47523,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65064,49983,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,518,127.0.0.1,-1.0,5,42765,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,49983,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,519,127.0.0.1,-1.0,5,42765,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,49983,-1.0,-1.0,-1.0,3540549073,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,520,127.0.0.1,-1.0,5,47522,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65064,49983,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,521,127.0.0.1,-1.0,5,47522,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65064,49983,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,522,127.0.0.1,-1.0,5,42764,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,49983,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,523,127.0.0.1,-1.0,5,42764,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,49983,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,524,127.0.0.1,-1.0,5,34121,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,65495.0,-1.0,-1.0,3540549074,7.0,-1.0,65072,50775,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,525,127.0.0.1,-1.0,5,34121,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,65495.0,-1.0,-1.0,3540549074,7.0,-1.0,65072,50775,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,526,127.0.0.1,-1.0,5,15546,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,50775,65495.0,-1.0,-1.0,3540549074,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,527,127.0.0.1,-1.0,5,15546,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,50775,65495.0,-1.0,-1.0,3540549074,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,528,127.0.0.1,-1.0,5,34128,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65064,50775,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,529,127.0.0.1,-1.0,5,34128,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65064,50775,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,530,127.0.0.1,-1.0,5,33895,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,474554202f726f626f74732e7478743f71756572793d6325334125354357696e646f777325354373797374656d2e696e6920485454502f312e310d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e5420362e333b20574f5736343b2072763a33392e3029204765636b6f2f32303130303130312046697265666f782f33392e300d0a507261676d613a206e6f2d63616368650d0a43616368652d436f6e74726f6c3a206e6f2d63616368650d0a436f6e74656e742d4c656e6774683a20300d0a486f73743a203132372e302e302e313a383038300d0a0d0a,-1.0,8080,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65296,50775,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,531,127.0.0.1,-1.0,5,33895,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,474554202f726f626f74732e7478743f71756572793d6325334125354357696e646f777325354373797374656d2e696e6920485454502f312e310d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e5420362e333b20574f5736343b2072763a33392e3029204765636b6f2f32303130303130312046697265666f782f33392e300d0a507261676d613a206e6f2d63616368650d0a43616368652d436f6e74726f6c3a206e6f2d63616368650d0a436f6e74656e742d4c656e6774683a20300d0a486f73743a203132372e302e302e313a383038300d0a0d0a,-1.0,8080,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65296,50775,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,532,127.0.0.1,-1.0,5,49499,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,50775,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,533,127.0.0.1,-1.0,5,49499,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,50775,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,534,127.0.0.1,-1.0,5,21842,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,485454502f312e3020343034204e4f5420464f554e440d0a,-1.0,50839,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65088,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,535,127.0.0.1,-1.0,5,21842,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,485454502f312e3020343034204e4f5420464f554e440d0a,-1.0,50839,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65088,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,536,127.0.0.1,-1.0,5,56856,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65064,50839,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,537,127.0.0.1,-1.0,5,56856,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65064,50839,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,538,127.0.0.1,-1.0,5,21709,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,436f6e74656e742d547970653a20746578742f68746d6c0d0a436f6e74656e742d4c656e6774683a203233330d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a5365727665723a205765726b7a6575672f302e31312e313520507974686f6e2f332e362e330d0a446174653a204d6f6e2c203239204a616e20323031382031393a33303a353820474d540d0a0d0a,-1.0,50839,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65220,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,539,127.0.0.1,-1.0,5,21709,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,436f6e74656e742d547970653a20746578742f68746d6c0d0a436f6e74656e742d4c656e6774683a203233330d0a4163636573732d436f6e74726f6c2d416c6c6f772d4f726967696e3a202a0d0a5365727665723a205765726b7a6575672f302e31312e313520507974686f6e2f332e362e330d0a446174653a204d6f6e2c203239204a616e20323031382031393a33303a353820474d540d0a0d0a,-1.0,50839,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65220,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,540,127.0.0.1,-1.0,5,56855,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65064,50839,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,541,127.0.0.1,-1.0,5,56855,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3540549074,-1.0,-1.0,65064,50839,-1.0
