arp_id,dns_id,eth_id,eth_type,icmp_id,idx,ip_id,ip_ihl,ip_len,ip_tos,ip_version,ipvsix_id,label_name,label_value,pad_id,tcp_dport,tcp_fields_options.MSS,tcp_fields_options.NOP,tcp_fields_options.SAckOK,tcp_fields_options.Timestamp,tcp_fields_options.WScale,tcp_id,tcp_seq,tcp_sport,udp_id
-1.0,-1.0,-1.0,2048,-1.0,55,-1.0,5,6828,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859870.0,-1.0,-1.0,65262,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,56,-1.0,5,20615,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658859870.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,57,-1.0,5,20615,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658859870.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,58,-1.0,5,20505,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658859870.0,-1.0,-1.0,65173,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,59,-1.0,5,20505,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658859870.0,-1.0,-1.0,65173,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,60,-1.0,5,7025,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859870.0,-1.0,-1.0,65064,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,61,-1.0,5,7025,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859870.0,-1.0,-1.0,65064,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,62,-1.0,5,6826,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859894.0,-1.0,-1.0,65262,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,63,-1.0,5,6826,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859894.0,-1.0,-1.0,65262,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,64,-1.0,5,16620,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658859896.0,-1.0,-1.0,3522,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,65,-1.0,5,16620,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658859896.0,-1.0,-1.0,3522,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,66,-1.0,5,7023,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859896.0,-1.0,-1.0,65064,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,67,-1.0,5,7023,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859896.0,-1.0,-1.0,65064,36249,-1.0
