arp_id,dns_id,eth_id,eth_type,icmp_id,idx,ip_id,ip_ihl,ip_len,ip_tos,ip_version,ipvsix_id,label_name,label_value,pad_id,tcp_dport,tcp_fields_options.MSS,tcp_fields_options.NOP,tcp_fields_options.SAckOK,tcp_fields_options.Timestamp,tcp_fields_options.WScale,tcp_id,tcp_seq,tcp_sport,udp_id
-1.0,-1.0,-1.0,2048,-1.0,43,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,38587,65495.0,-1.0,-1.0,1653838672,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,44,-1.0,5,23786,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653838672,-1.0,-1.0,65064,38587,-1.0
-1.0,-1.0,-1.0,2048,-1.0,45,-1.0,5,23786,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653838672,-1.0,-1.0,65064,38587,-1.0
-1.0,-1.0,-1.0,2048,-1.0,46,-1.0,5,23672,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653838672,-1.0,-1.0,65177,38587,-1.0
-1.0,-1.0,-1.0,2048,-1.0,47,-1.0,5,23672,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653838672,-1.0,-1.0,65177,38587,-1.0
-1.0,-1.0,-1.0,2048,-1.0,48,-1.0,5,52260,0,4,-1.0,attack,1,-1.0,38587,-1.0,-1.0,-1.0,1653838672,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,49,-1.0,5,52260,0,4,-1.0,attack,1,-1.0,38587,-1.0,-1.0,-1.0,1653838672,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,50,-1.0,5,51172,0,4,-1.0,attack,1,-1.0,38587,-1.0,-1.0,-1.0,1653838673,-1.0,-1.0,616,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,51,-1.0,5,51172,0,4,-1.0,attack,1,-1.0,38587,-1.0,-1.0,-1.0,1653838673,-1.0,-1.0,616,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,52,-1.0,5,23784,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653838673,-1.0,-1.0,65064,38587,-1.0
-1.0,-1.0,-1.0,2048,-1.0,53,-1.0,5,23784,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653838673,-1.0,-1.0,65064,38587,-1.0
-1.0,-1.0,-1.0,2048,-1.0,54,-1.0,5,5566,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1653840704,7.0,-1.0,65072,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,55,-1.0,5,5566,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1653840704,7.0,-1.0,65072,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,56,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,40243,65495.0,-1.0,-1.0,1653840704,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,57,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,40243,65495.0,-1.0,-1.0,1653840704,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,58,-1.0,5,5573,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840704,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,59,-1.0,5,5573,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840704,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,60,-1.0,5,5384,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840704,-1.0,-1.0,65252,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,61,-1.0,5,5384,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840704,-1.0,-1.0,65252,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,62,-1.0,5,15005,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840704,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,63,-1.0,5,15005,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840704,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,64,-1.0,5,13917,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840705,-1.0,-1.0,616,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,65,-1.0,5,13917,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840705,-1.0,-1.0,616,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,66,-1.0,5,5571,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840705,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,67,-1.0,5,5571,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840705,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,68,-1.0,5,54365,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1653840709,7.0,-1.0,65072,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,69,-1.0,5,54365,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1653840709,7.0,-1.0,65072,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,70,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,49357,65495.0,-1.0,-1.0,1653840709,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,71,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,49357,65495.0,-1.0,-1.0,1653840709,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,72,-1.0,5,54372,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840709,-1.0,-1.0,65064,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,73,-1.0,5,54372,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840709,-1.0,-1.0,65064,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,74,-1.0,5,54173,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840710,-1.0,-1.0,65262,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,75,-1.0,5,54173,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840710,-1.0,-1.0,65262,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,76,-1.0,5,42120,0,4,-1.0,attack,1,-1.0,49357,-1.0,-1.0,-1.0,1653840710,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,77,-1.0,5,42120,0,4,-1.0,attack,1,-1.0,49357,-1.0,-1.0,-1.0,1653840710,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,78,-1.0,5,41721,0,4,-1.0,attack,1,-1.0,49357,-1.0,-1.0,-1.0,1653840713,-1.0,-1.0,65462,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,79,-1.0,5,41721,0,4,-1.0,attack,1,-1.0,49357,-1.0,-1.0,-1.0,1653840713,-1.0,-1.0,65462,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,80,-1.0,5,54370,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840713,-1.0,-1.0,65064,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,81,-1.0,5,54370,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840713,-1.0,-1.0,65064,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,82,-1.0,5,54170,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840741,-1.0,-1.0,65263,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,83,-1.0,5,54170,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840741,-1.0,-1.0,65263,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,84,-1.0,5,5373,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840744,-1.0,-1.0,65261,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,85,-1.0,5,5373,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840744,-1.0,-1.0,65261,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,86,-1.0,5,57562,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840749,-1.0,-1.0,22505,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,87,-1.0,5,57562,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840749,-1.0,-1.0,22505,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,88,-1.0,5,57561,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,22505,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,89,-1.0,5,57561,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,22505,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,90,-1.0,5,5569,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,91,-1.0,5,5569,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,92,-1.0,5,57560,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,22505,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,93,-1.0,5,57560,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,22505,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,94,-1.0,5,5568,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,95,-1.0,5,5568,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,96,-1.0,5,57559,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,22505,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,97,-1.0,5,57559,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,22505,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,98,-1.0,5,15051,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,65012,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,99,-1.0,5,15051,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,65012,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,100,-1.0,5,5567,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,101,-1.0,5,5567,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,102,-1.0,5,15050,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,65012,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,103,-1.0,5,15050,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653840750,-1.0,-1.0,65012,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,104,-1.0,5,47997,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1653841391,7.0,-1.0,65072,48416,-1.0
-1.0,-1.0,-1.0,2048,-1.0,105,-1.0,5,47997,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1653841391,7.0,-1.0,65072,48416,-1.0
-1.0,-1.0,-1.0,2048,-1.0,106,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,48416,65495.0,-1.0,-1.0,1653841391,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,107,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,48416,65495.0,-1.0,-1.0,1653841391,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,108,-1.0,5,48004,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653841391,-1.0,-1.0,65064,48416,-1.0
-1.0,-1.0,-1.0,2048,-1.0,109,-1.0,5,48004,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653841391,-1.0,-1.0,65064,48416,-1.0
-1.0,-1.0,-1.0,2048,-1.0,110,-1.0,5,47858,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653841392,-1.0,-1.0,65209,48416,-1.0
-1.0,-1.0,-1.0,2048,-1.0,111,-1.0,5,47858,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653841392,-1.0,-1.0,65209,48416,-1.0
-1.0,-1.0,-1.0,2048,-1.0,112,-1.0,5,43270,0,4,-1.0,attack,1,-1.0,48416,-1.0,-1.0,-1.0,1653841392,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,113,-1.0,5,43270,0,4,-1.0,attack,1,-1.0,48416,-1.0,-1.0,-1.0,1653841392,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,114,-1.0,5,42182,0,4,-1.0,attack,1,-1.0,48416,-1.0,-1.0,-1.0,1653841393,-1.0,-1.0,616,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,115,-1.0,5,42182,0,4,-1.0,attack,1,-1.0,48416,-1.0,-1.0,-1.0,1653841393,-1.0,-1.0,616,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,116,-1.0,5,48002,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653841393,-1.0,-1.0,65064,48416,-1.0
-1.0,-1.0,-1.0,2048,-1.0,117,-1.0,5,48002,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653841393,-1.0,-1.0,65064,48416,-1.0
-1.0,-1.0,-1.0,2048,-1.0,118,-1.0,5,48001,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653841394,-1.0,-1.0,65064,48416,-1.0
-1.0,-1.0,-1.0,2048,-1.0,119,-1.0,5,48001,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653841394,-1.0,-1.0,65064,48416,-1.0
-1.0,-1.0,-1.0,2048,-1.0,120,-1.0,5,43268,0,4,-1.0,attack,1,-1.0,48416,-1.0,-1.0,-1.0,1653841394,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,121,-1.0,5,43268,0,4,-1.0,attack,1,-1.0,48416,-1.0,-1.0,-1.0,1653841394,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,122,-1.0,5,48000,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653841394,-1.0,-1.0,65064,48416,-1.0
-1.0,-1.0,-1.0,2048,-1.0,123,-1.0,5,48000,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653841394,-1.0,-1.0,65064,48416,-1.0
-1.0,-1.0,-1.0,2048,-1.0,124,-1.0,5,5559,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653844789,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,125,-1.0,5,5559,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653844789,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,126,-1.0,5,14979,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653844789,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,127,-1.0,5,14979,0,4,-1.0,attack,1,-1.0,40243,-1.0,-1.0,-1.0,1653844789,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,128,-1.0,5,5558,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653844789,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,129,-1.0,5,5558,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653844789,-1.0,-1.0,65064,40243,-1.0
-1.0,-1.0,-1.0,2048,-1.0,130,-1.0,5,54367,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653844789,-1.0,-1.0,65064,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,131,-1.0,5,54367,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653844789,-1.0,-1.0,65064,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,132,-1.0,5,42117,0,4,-1.0,attack,1,-1.0,49357,-1.0,-1.0,-1.0,1653844789,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,133,-1.0,5,42117,0,4,-1.0,attack,1,-1.0,49357,-1.0,-1.0,-1.0,1653844789,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,134,-1.0,5,54366,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653844789,-1.0,-1.0,65064,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,135,-1.0,5,54366,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653844789,-1.0,-1.0,65064,49357,-1.0
-1.0,-1.0,-1.0,2048,-1.0,136,-1.0,5,23783,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653844790,-1.0,-1.0,65064,38587,-1.0
-1.0,-1.0,-1.0,2048,-1.0,137,-1.0,5,23783,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1653844790,-1.0,-1.0,65064,38587,-1.0
-1.0,-1.0,-1.0,2048,-1.0,138,-1.0,5,52258,0,4,-1.0,attack,1,-1.0,38587,-1.0,-1.0,-1.0,1653844790,-1.0,-1.0,65064,8080,-1.0
