arp_id,dns_id,eth_dst,eth_id,eth_src,eth_type,icmp_id,idx,ip_dst,ip_id,ip_ihl,ip_len,ip_src,ip_tos,ip_version,ipvsix_id,label_name,label_value,pad_id,pad_load,raw_id,raw_load,src_file,tcp_dport,tcp_fields_options.MSS,tcp_fields_options.NOP,tcp_fields_options.SAckOK,tcp_fields_options.Timestamp,tcp_fields_options.WScale,tcp_id,tcp_seq,tcp_sport,udp_id
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1654,127.0.0.1,-1.0,5,57273,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270282748.0,-1.0,-1.0,65064,54764,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1655,127.0.0.1,-1.0,5,57273,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270282748.0,-1.0,-1.0,65064,54764,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1656,127.0.0.1,-1.0,5,43107,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54764,-1.0,-1.0,-1.0,3270282748.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1657,127.0.0.1,-1.0,5,43107,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54764,-1.0,-1.0,-1.0,3270282748.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1658,127.0.0.1,-1.0,5,57272,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270282749.0,-1.0,-1.0,65064,54764,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1659,127.0.0.1,-1.0,5,57272,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270282749.0,-1.0,-1.0,65064,54764,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1660,127.0.0.1,-1.0,5,43106,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54764,-1.0,-1.0,-1.0,3270282749.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1661,127.0.0.1,-1.0,5,43106,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54764,-1.0,-1.0,-1.0,3270282749.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1662,127.0.0.1,-1.0,5,40112,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,65495.0,-1.0,-1.0,3270287950.0,7.0,-1.0,65072,54770,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1663,127.0.0.1,-1.0,5,40112,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,65495.0,-1.0,-1.0,3270287950.0,7.0,-1.0,65072,54770,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1664,127.0.0.1,-1.0,5,15546,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54770,65495.0,-1.0,-1.0,3270287950.0,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1665,127.0.0.1,-1.0,5,15546,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54770,65495.0,-1.0,-1.0,3270287950.0,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1666,127.0.0.1,-1.0,5,40119,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270287950.0,-1.0,-1.0,65064,54770,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1667,127.0.0.1,-1.0,5,40119,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270287950.0,-1.0,-1.0,65064,54770,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1668,127.0.0.1,-1.0,5,39973,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,474554202f20485454502f312e310d0a486f73743a203132372e302e302e313a383038300d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174650d0a4163636570743a202a2f2a0d0a557365722d4167656e743a20707974686f6e2d72657175657374732f322e31332e300d0a0d0a,-1.0,8080,-1.0,-1.0,-1.0,3270287950.0,-1.0,-1.0,65209,54770,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1669,127.0.0.1,-1.0,5,39973,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,474554202f20485454502f312e310d0a486f73743a203132372e302e302e313a383038300d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174650d0a4163636570743a202a2f2a0d0a557365722d4167656e743a20707974686f6e2d72657175657374732f322e31332e300d0a0d0a,-1.0,8080,-1.0,-1.0,-1.0,3270287950.0,-1.0,-1.0,65209,54770,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1670,127.0.0.1,-1.0,5,61750,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54770,-1.0,-1.0,-1.0,3270287950.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1671,127.0.0.1,-1.0,5,61750,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54770,-1.0,-1.0,-1.0,3270287950.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1672,127.0.0.1,-1.0,5,61732,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,485454502f312e3120323030204f4b0d0a,-1.0,54770,-1.0,-1.0,-1.0,3270287968.0,-1.0,-1.0,65081,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1673,127.0.0.1,-1.0,5,61732,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,485454502f312e3120323030204f4b0d0a,-1.0,54770,-1.0,-1.0,-1.0,3270287968.0,-1.0,-1.0,65081,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1674,127.0.0.1,-1.0,5,40117,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270287968.0,-1.0,-1.0,65064,54770,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1675,127.0.0.1,-1.0,5,40117,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270287968.0,-1.0,-1.0,65064,54770,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1676,127.0.0.1,-1.0,5,51661,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,446174653a204d6f6e2c203239204a616e20323031382030373a30363a303220474d540d0a5365727665723a20575347495365727665722f302e322043507974686f6e2f332e362e330d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d7574662d380d0a582d4672616d652d4f7074696f6e733a2053414d454f524947494e0d0a566172793a20436f6f6b69650d0a436f6e74656e742d4c656e6774683a20393735310d0a5365742d436f6f6b69653a202063737266746f6b656e3d5755646f4c613969634538773842635630656e7a66347645453273727442474e6e58496b5054426d4155746b5445784a4349675a3977317233457149516974753b20657870697265733d4d6f6e2c2032382d4a616e2d323031392030373a30363a303220474d543b204d61782d4167653d33313434393630303b20506174683d2f0d0a0d0a3c21444f43545950452068746d6c3e0a3c68746d6c3e0a0a202020203c686561643e0a202020202020202020203c7469746c653e48656c6c6f20776f726c64213c2f7469746c653e0a202020203c2f686561643e0a0a202020203c626f64793e0a202020202020202020203c68313e48656c6c6f20776f726c64213c2f68313e0a202020202020202020203c68323e52756e696e6720446a616e676f20322e302b3c2f68323e0a202020200a3c6c696e6b2072656c3d227374796c6573686565742220687265663d222f7374617469632f64656275675f746f6f6c6261722f6373732f7072696e742e6373732220747970653d22746578742f63737322206d656469613d227072696e7422202f3e0a3c6c696e6b2072656c3d227374796c6573686565742220687265663d222f7374617469632f64656275675f746f6f6c6261722f6373732f746f6f6c6261722e6373732220747970653d22746578742f63737322202f3e0a0a3c212d2d2050726576656e74206f757220636f7079206f66206a51756572792066726f6d207265676973746572696e6720617320616e20414d44206d6f64756c65206f6e20736974657320746861742075736520526571756972654a532e202d2d3e0a3c736372697074207372633d222f7374617469632f64656275675f746f6f6c6261722f6a732f6a71756572795f7072652e6a73223e3c2f7363726970743e0a3c736372697074207372633d222f2f616a61782e676f6f676c65617069732e636f6d2f616a61782f6c6962732f6a71756572792f322e322e342f6a71756572792e6d696e2e6a73223e3c2f7363726970743e0a3c736372697074207372633d222f7374617469632f64656275675f746f6f6c6261722f6a732f6a71756572795f706f73742e6a73223e3c2f7363726970743e0a0a3c736372697074207372633d222f7374617469632f64656275675f746f6f6c6261722f6a732f746f6f6c6261722e6a73223e3c2f7363726970743e0a3c6469762069643d22646a44656275672220636c6173733d22646a64742d68696464656e22206469723d226c7472220a20202020200a2020202020646174612d73746f72652d69643d226537656430343139376434383431656662326166653837386331363363313936220a2020202020646174612d72656e6465722d70616e656c2d75726c3d222f5f5f64656275675f5f2f72656e6465725f70616e656c2f220a20202020200a20202020203e0a093c64697620636c6173733d22646a64742d68696464656e222069643d22646a4465627567546f6f6c626172223e0a09093c756c2069643d22646a446562756750616e656c4c697374223e0a0909090a0909093c6c693e3c612069643d22646a48696465546f6f6c426172427574746f6e2220687265663d222322207469746c653d224869646520746f6f6c626172223e486964652026233138373b3c2f613e3c2f6c693e0a0909090a0909090a090909093c6c6920636c6173733d22646a446562756750616e656c427574746f6e223e0a09090909093c696e70757420747970653d22636865636b626f782220646174612d636f6f6b69653d22646a647456657273696f6e7350616e656c2220636865636b65643d22636865636b656422207469746c653d,-1.0,54770,-1.0,-1.0,-1.0,3270287968.0,-1.0,-1.0,9616,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1677,127.0.0.1,-1.0,5,51661,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,446174653a204d6f6e2c203239204a616e20323031382030373a30363a303220474d540d0a5365727665723a20575347495365727665722f302e322043507974686f6e2f332e362e330d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d7574662d380d0a582d4672616d652d4f7074696f6e733a2053414d454f524947494e0d0a566172793a20436f6f6b69650d0a436f6e74656e742d4c656e6774683a20393735310d0a5365742d436f6f6b69653a202063737266746f6b656e3d5755646f4c613969634538773842635630656e7a66347645453273727442474e6e58496b5054426d4155746b5445784a4349675a3977317233457149516974753b20657870697265733d4d6f6e2c2032382d4a616e2d323031392030373a30363a303220474d543b204d61782d4167653d33313434393630303b20506174683d2f0d0a0d0a3c21444f43545950452068746d6c3e0a3c68746d6c3e0a0a202020203c686561643e0a202020202020202020203c7469746c653e48656c6c6f20776f726c64213c2f7469746c653e0a202020203c2f686561643e0a0a202020203c626f64793e0a202020202020202020203c68313e48656c6c6f20776f726c64213c2f68313e0a202020202020202020203c68323e52756e696e6720446a616e676f20322e302b3c2f68323e0a202020200a3c6c696e6b2072656c3d227374796c6573686565742220687265663d222f7374617469632f64656275675f746f6f6c6261722f6373732f7072696e742e6373732220747970653d22746578742f63737322206d656469613d227072696e7422202f3e0a3c6c696e6b2072656c3d227374796c6573686565742220687265663d222f7374617469632f64656275675f746f6f6c6261722f6373732f746f6f6c6261722e6373732220747970653d22746578742f63737322202f3e0a0a3c212d2d2050726576656e74206f757220636f7079206f66206a51756572792066726f6d207265676973746572696e6720617320616e20414d44206d6f64756c65206f6e20736974657320746861742075736520526571756972654a532e202d2d3e0a3c736372697074207372633d222f7374617469632f64656275675f746f6f6c6261722f6a732f6a71756572795f7072652e6a73223e3c2f7363726970743e0a3c736372697074207372633d222f2f616a61782e676f6f676c65617069732e636f6d2f616a61782f6c6962732f6a71756572792f322e322e342f6a71756572792e6d696e2e6a73223e3c2f7363726970743e0a3c736372697074207372633d222f7374617469632f64656275675f746f6f6c6261722f6a732f6a71756572795f706f73742e6a73223e3c2f7363726970743e0a0a3c736372697074207372633d222f7374617469632f64656275675f746f6f6c6261722f6a732f746f6f6c6261722e6a73223e3c2f7363726970743e0a3c6469762069643d22646a44656275672220636c6173733d22646a64742d68696464656e22206469723d226c7472220a20202020200a2020202020646174612d73746f72652d69643d226537656430343139376434383431656662326166653837386331363363313936220a2020202020646174612d72656e6465722d70616e656c2d75726c3d222f5f5f64656275675f5f2f72656e6465725f70616e656c2f220a20202020200a20202020203e0a093c64697620636c6173733d22646a64742d68696464656e222069643d22646a4465627567546f6f6c626172223e0a09093c756c2069643d22646a446562756750616e656c4c697374223e0a0909090a0909093c6c693e3c612069643d22646a48696465546f6f6c426172427574746f6e2220687265663d222322207469746c653d224869646520746f6f6c626172223e486964652026233138373b3c2f613e3c2f6c693e0a0909090a0909090a090909093c6c6920636c6173733d22646a446562756750616e656c427574746f6e223e0a09090909093c696e70757420747970653d22636865636b626f782220646174612d636f6f6b69653d22646a647456657273696f6e7350616e656c2220636865636b65643d22636865636b656422207469746c653d,-1.0,54770,-1.0,-1.0,-1.0,3270287968.0,-1.0,-1.0,9616,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1678,127.0.0.1,-1.0,5,40116,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270287968.0,-1.0,-1.0,65064,54770,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1679,127.0.0.1,-1.0,5,40116,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270287968.0,-1.0,-1.0,65064,54770,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1680,127.0.0.1,-1.0,5,61747,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54770,-1.0,-1.0,-1.0,3270287969.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1681,127.0.0.1,-1.0,5,61747,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54770,-1.0,-1.0,-1.0,3270287969.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1682,127.0.0.1,-1.0,5,40115,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270287970.0,-1.0,-1.0,65064,54770,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1683,127.0.0.1,-1.0,5,40115,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270287970.0,-1.0,-1.0,65064,54770,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1684,127.0.0.1,-1.0,5,61746,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54770,-1.0,-1.0,-1.0,3270287970.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1685,127.0.0.1,-1.0,5,61746,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54770,-1.0,-1.0,-1.0,3270287970.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1686,127.0.0.1,-1.0,5,57600,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,65495.0,-1.0,-1.0,3270293140.0,7.0,-1.0,65072,54788,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1687,127.0.0.1,-1.0,5,57600,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,65495.0,-1.0,-1.0,3270293140.0,7.0,-1.0,65072,54788,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1688,127.0.0.1,-1.0,5,15546,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54788,65495.0,-1.0,-1.0,3270293140.0,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1689,127.0.0.1,-1.0,5,15546,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54788,65495.0,-1.0,-1.0,3270293140.0,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1690,127.0.0.1,-1.0,5,57607,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270293140.0,-1.0,-1.0,65064,54788,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1691,127.0.0.1,-1.0,5,57607,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270293140.0,-1.0,-1.0,65064,54788,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1692,127.0.0.1,-1.0,5,57461,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,474554202f20485454502f312e310d0a486f73743a203132372e302e302e313a383038300d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174650d0a4163636570743a202a2f2a0d0a557365722d4167656e743a20707974686f6e2d72657175657374732f322e31332e300d0a0d0a,-1.0,8080,-1.0,-1.0,-1.0,3270293141.0,-1.0,-1.0,65209,54788,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1693,127.0.0.1,-1.0,5,57461,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,474554202f20485454502f312e310d0a486f73743a203132372e302e302e313a383038300d0a436f6e6e656374696f6e3a206b6565702d616c6976650d0a4163636570742d456e636f64696e673a20677a69702c206465666c6174650d0a4163636570743a202a2f2a0d0a557365722d4167656e743a20707974686f6e2d72657175657374732f322e31332e300d0a0d0a,-1.0,8080,-1.0,-1.0,-1.0,3270293141.0,-1.0,-1.0,65209,54788,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1694,127.0.0.1,-1.0,5,52328,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54788,-1.0,-1.0,-1.0,3270293141.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1695,127.0.0.1,-1.0,5,52328,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,54788,-1.0,-1.0,-1.0,3270293141.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1696,127.0.0.1,-1.0,5,52310,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,485454502f312e3120323030204f4b0d0a,-1.0,54788,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65081,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1697,127.0.0.1,-1.0,5,52310,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,485454502f312e3120323030204f4b0d0a,-1.0,54788,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65081,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1698,127.0.0.1,-1.0,5,57605,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65064,54788,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1699,127.0.0.1,-1.0,5,57605,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65064,54788,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1700,127.0.0.1,-1.0,5,52289,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,446174653a204d6f6e2c203239204a616e20323031382030373a30363a303720474d540d0a,-1.0,54788,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65101,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1701,127.0.0.1,-1.0,5,52289,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,446174653a204d6f6e2c203239204a616e20323031382030373a30363a303720474d540d0a,-1.0,54788,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65101,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1702,127.0.0.1,-1.0,5,57604,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65064,54788,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1703,127.0.0.1,-1.0,5,57604,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65064,54788,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1704,127.0.0.1,-1.0,5,52287,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,5365727665723a20575347495365727665722f302e322043507974686f6e2f332e362e330d0a,-1.0,54788,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65102,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1705,127.0.0.1,-1.0,5,52287,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,5365727665723a20575347495365727665722f302e322043507974686f6e2f332e362e330d0a,-1.0,54788,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65102,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1706,127.0.0.1,-1.0,5,57603,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65064,54788,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1707,127.0.0.1,-1.0,5,57603,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65064,54788,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1708,127.0.0.1,-1.0,5,52063,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d7574662d380d0a582d4672616d652d4f7074696f6e733a2053414d454f524947494e0d0a566172793a20436f6f6b69650d0a436f6e74656e742d4c656e6774683a20393735310d0a5365742d436f6f6b69653a202063737266746f6b656e3d7643446737594435686756667969464c5469534c6e564770574b725631616842556b3165426e59356e674e6648326262797735596d624a7953754633524c4a343b20657870697265733d4d6f6e2c2032382d4a616e2d323031392030373a30363a303720474d543b204d61782d4167653d33313434393630303b20506174683d2f0d0a0d0a,-1.0,54788,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65325,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1709,127.0.0.1,-1.0,5,52063,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d7574662d380d0a582d4672616d652d4f7074696f6e733a2053414d454f524947494e0d0a566172793a20436f6f6b69650d0a436f6e74656e742d4c656e6774683a20393735310d0a5365742d436f6f6b69653a202063737266746f6b656e3d7643446737594435686756667969464c5469534c6e564770574b725631616842556b3165426e59356e674e6648326262797735596d624a7953754633524c4a343b20657870697265733d4d6f6e2c2032382d4a616e2d323031392030373a30363a303720474d543b204d61782d4167653d33313434393630303b20506174683d2f0d0a0d0a,-1.0,54788,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65325,8080,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1710,127.0.0.1,-1.0,5,57602,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65064,54788,-1.0
-1.0,-1.0,00:00:00:00:00:00,-1.0,00:00:00:00:00:00,2048,-1.0,1711,127.0.0.1,-1.0,5,57602,127.0.0.1,0,4,-1.0,attack,1,-1.0,-1.0,-1.0,-1.0,-1.0,8080,-1.0,-1.0,-1.0,3270293161.0,-1.0,-1.0,65064,54788,-1.0
